,Word,Occurences
4237,кругом,2
4238,землях,2
4239,ба,2
4240,венах,2
4241,здивовані,2
4242,незгасним,2
4243,плетуться,2
4244,волхви,2
4245,ланцюгом,2
4246,дарами,2
4247,ясел,2
4248,ірода,2
4249,стокриле,2
4250,ширяє,2
4251,брудним,2
4252,батогом,2
4253,захистом,2
4254,вищої,2
4255,здійснять,2
4256,спробуй,2
4257,загой,2
4258,калашнікова,2
4259,розібрати,2
4260,оновлення,2
4261,боєць,2
4262,повинен,2
4263,ак,2
4264,ствол,2
4265,горі,2
4266,затвор,2
4267,відпустіть,2
4268,натиснути,2
4269,штуковина,2
4270,пружина,2
4271,газову,2
4272,важіль,2
4273,зброярським,2
4274,вставити,2
4275,серйозно,2
4276,забудьте,2
4277,ствола,2
4278,скінчили,2
4279,розбирання,2
4280,дадуть,2
4281,найголовніше,2
4282,мечеть,2
4283,апостолов,2
4284,лежит,2
4285,плече,2
4286,гвозде,2
4287,потому,2
4288,правил,2
4289,видел,2
4290,её,2
4291,шла,2
4292,сохрани,2
4293,забуті,2
4294,залишаться,2
4295,німі,2
4296,згорілого,2
4297,б'ється,2
4298,виростає,2
4299,струм,2
4300,скипає,2
4301,засинаєш,2
4302,спокійно,2
4303,безкінечно,2
4304,перевинайти,2
4305,кілок,2
4306,безіменний,2
4307,лишаюся,2
4308,вичерпуй,2
4309,сурмить,2
4310,хаосу,2
4311,притулявся,2
4312,помста,2
4313,дозріла,2
4314,сівби,2
4315,виніс,2
4316,валізи,2
4317,вистояти,2
4318,уперта,2
4319,зірве,2
4320,пластир,2
4321,потече,2
4322,впасти,2
4323,стоїмо,2
4324,зáйдеш,2
4325,сутність,2
4326,людині,2
4327,уявляю,2
4328,потяг,2
4329,сходу,2
4330,львова,2
4331,батьки,2
4332,доводилось,2
4333,батьками,2
4334,росіяни,2
4335,втрапила,2
4336,тулить,2
4337,вибухає,2
4338,осипається,2
4339,втратила,2
4340,тривожна,2
4341,пробивається,2
4342,мир,2
4343,одеса,2
4344,газет,2
4345,прочитають,2
4346,здають,2
4347,локації,2
4348,коригують,2
4349,складніше,2
4350,видавалося,2
4351,межами,2
4352,означеннями,2
4353,гарячої,2
4354,месенджері,2
4355,польськими,2
4356,чеськими,2
4357,вальгаллі,2
4358,залишаюся,2
4359,відстежувати,2
4360,лелечий,2
4361,гуманітарний,2
4362,друг,2
4363,поїхав,2
4364,встиг,2
4365,пощепити,2
4366,пристойно,2
4367,м'ясо,2
4368,суглоби,2
4369,вивернуті,2
4370,посудомлені,2
4371,однозначніша,2
4372,патрає,2
4373,пташину,2
4374,щирість,2
4375,причесуватися,2
4376,вдивляючись,2
4377,ножа,2
4378,найгіркішого,2
4379,герої,2
4380,енею,2
4381,озиратись,2
4382,плитами,2
4383,забула,2
4384,упину,2
4385,куполом,2
4386,ірпені,2
4387,сидіти,2
4388,прірву,2
4389,летить,2
4390,гри,2
4391,вини,2
4392,кави,2
4393,маріуполі,2
4394,тримався,2
4395,породіллю,2
4396,обстріл,2
4397,відпливає,2
4398,сорому,2
4399,палати,2
4400,оцю,2
4401,першої,2
4402,темно,2
4403,горіла,2
4404,опис,2
4405,сталих,2
4406,взаємин,2
4407,займенники,2
4408,особові,2
4409,скасовує,2
4410,чинність,2
4411,ніжності,2
4412,фактологія,2
4413,виснажена,2
4414,хмиз,2
4415,суха,2
4416,пояснення,2
4417,надмірні,2
4418,марні,2
4419,викашлює,2
4420,марік,2
4421,нічний,2
4422,розшматовує,2
4423,фанерним,2
4424,дикого,2
4425,засипаних,2
4426,коштовні,2
4427,адреси,2
4428,стерті,2
4429,міського,2
4430,тла,2
4431,зараджувало,2
4432,напруженого,2
4433,входити,2
4434,вкладати,2
4435,ран,2
4436,впихати,2
4437,животи,2
4438,розпороті,2
4439,хижу,2
4440,найлютішу,2
4441,прагнути,2
4442,народила,2
4443,захищаючи,2
4444,забираю,2
4445,скипілої,2
4446,зіницях,2
4447,безневинного,2
4448,досвітні,2
4449,промовляю,2
4450,оголено,2
4451,зграї,2
4452,призначеність,2
4453,картина,2
4454,ілони,2
4455,сільваші,2
4456,інтимна,2
4457,інша,2
4458,зайві,2
4459,шпичаки,2
4460,ніякої,2
4461,дидактики,2
4462,функції,2
4463,розваги,2
4464,повчання,2
4465,доносити,2
4466,перевертаєш,2
4467,готовий,2
4468,тонким,2
4469,бере,2
4470,європу,2
4471,шовковий,2
4472,кордонах,2
4473,деревами,2
4474,пам’яті,2
4475,життів,2
4476,баби,2
4477,прабаби,2
4478,прадіда,2
4479,носимо,2
4480,хребтах,2
4481,зламану,2
4482,зруйнований,2
4483,залишиться,2
4484,досконала,2
4485,заткнися,2
4486,шо,2
4487,святі,2
4488,хворь,2
4489,брала,2
4490,кашель,2
4491,приніс,2
4492,катябльостка,2
4493,поранених,2
4494,дерев’яних,2
4495,тягнуть,2
4496,речення,2
4497,д,2
4498,проспали,2
4499,это,2
4500,степи,2
4501,квітучі,2
4502,неминуча,2
4503,цвітом,2
4504,корабля,2
4505,ластівка,2
4506,спали,2
4507,дверях,2
4508,накрило,2
4509,тривожні,2
4510,псалмами,2
4511,мертва,2
4512,згустками,2
4513,мапою,2
4514,сполучень,2
4515,спільно,2
4516,якім,2
4517,скрапує,2
4518,повними,2
4519,зірвати,2
4520,схилі,2
4521,потребує,2
4522,вигинається,2
4523,борозни,2
4524,смиренно,2
4525,народиться,2
4526,човен,2
4527,достобіса,2
4528,красивими,2
4529,утому,2
4530,розгубленість,2
4531,алкогольний,2
4532,делірій,2
4533,незбагненна,2
4534,вирізьблює,2
4535,мирі,2
4536,архангелів,2
4537,поправляючи,2
4538,хрипко,2
4539,поснідала,2
4540,ложку,2
4541,оближе,2
4542,розсипле,2
4543,сухпаї,2
4544,воєнторгу,2
4545,перепишеться,2
4546,переписується,2
4547,формується,2
4548,вперта,2
4549,взаємна,2
4550,несамовито,2
4551,вдосвіта,2
4552,терпнуть,2
4553,пронизує,2
4554,зізналась,2
4555,розсердяться,2
4556,телефонують,2
4557,витріщаються,2
4558,раптового,2
4559,снилося,2
4560,нуля,2
4561,дев’ятого,2
4562,поверсі,2
4563,гучніше,2
4564,зовні,2
4565,рослин,2
4566,блює,2
4567,ділиться,2
4568,журавлину,2
4569,лелечу,2
4570,журавлина,2
4571,вичавлюючи,2
4572,згоду,2
4573,первинна,2
4574,весняному,2
4575,прийдешній,2
4576,минулий,2
4577,граматиці,2
4578,поснули,2
4579,прилетівши,2
4580,народжене,2
4581,відліком,2
4582,ери,2
4583,отримає,2
4584,речей,2
4585,улюблені,2
4586,сподіваюся,2
4587,влаштовує,2
4588,здавайся,2
4589,старіти,2
4590,навиліт,2
4591,мушу,2
4592,європейських,2
4593,залишає,2
4594,газ,2
4595,пологи,2
4596,солодко,2
4597,мистецтво,2
4598,серцям,2
4599,долучайтеся,2
4600,історіями,2
4601,ставити,2
4602,заснути,2
4603,прокинутися,2
4604,водити,2
4605,канарка,2
4606,вибиті,2
4607,вхід,2
4608,канарку,2
4609,бомбосховище,2
4610,змогли,2
4611,тільки-но,2
4612,вихідні,2
4613,районі,2
4614,крим,2
4615,обов'язково,2
4616,інститут,2
4617,пам‘ятаєш,2
4618,минулому,2
4619,епохи,2
4620,недбало,2
4621,мусили,2
4622,каву,2
4623,істотами,2
4624,розвіяні,2
4625,еней_не_озираєтьсялюбити,2
4626,«на,2
4627,пошті»,2
4628,молоді,2
4629,іменники,2
4630,рими,2
4631,з-за,2
4632,вух,2
4633,кимось,2
4634,поснулих,2
4635,лягти,2
4636,вільно,2
4637,ніжно,2
4638,долоню,2
4639,бронзові,2
4640,груші,2
4641,заросте,2
4642,кручах,2
4643,шматки,2
4644,людські,2
4645,дбайливо,2
4646,трав,2
4647,вагоні,2
4648,осінні,2
4649,сотень,2
4650,вилазить,2
4651,теплою,2
4652,безтурботно,2
4653,бездумно,2
4654,темінь,2
4655,зверху,2
4656,ляже,2
4657,нечутно,2
4658,прозора,2
4659,сміх,2
4660,тихших,2
4661,вітром,2
4662,відкрити,2
4663,скіпетр,2
4664,імперії,2
4665,мішені,2
4666,прокидаємось,2
4667,завантажуємо,2
4668,оновленнями,2
4669,програми,2
4670,впізнаємо,2
4671,позивними,2
4672,боїмося,2
4673,брехати,2
4674,тупо,2
4675,підводимось,2
4676,переступаючи,2
4677,трупи,2
4678,отой,2
4679,вкривається,2
4680,сажею,2
4681,периметр,2
4682,притуляють,2
4683,злишся,2
4684,пізнього,2
4685,пірнала,2
4686,грозою,2
4687,змінюється,2
4688,прозóріє,2
4689,тóбі,2
4690,шитвом,2
4691,скупі,2
4692,блокадні,2
4693,пáйки,2
4694,розчахується,2
4695,долина,2
4696,смертної,2
4697,переговорити,2
4698,ламають,2
4699,серцеві,2
4700,ритми,2
4701,пташим,2
4702,трепетом,2
4703,відданості,2
4704,віконні,2
4705,впертим,2
4706,гулом,2
4707,корені,2
4708,здіймай,2
4709,тішиться,2
4710,опирається,2
4711,нищенню,2
4712,смертельніше,2
4713,коли-небудь,2
4714,долинає,2
4715,ходу,2
4716,лісі,2
4717,розтяжки,2
4718,небес,2
4719,віршу,2
4720,перекладачкою,2
4721,простирадло,2
4722,родичів,2
4723,гостей,2
4724,фінальної,2
4725,розпадається,2
4726,старці,2
4727,змії,2
4728,поеткою,2
4729,поганої,2
4730,канікул),2
4731,пустелі,2
4732,не-моя,2
4733,зелених,2
4734,їжі,2
4735,крику,2
4736,водночас,2
4737,зграйка,2
4738,(віка,2
4739,маріуполь),2
4740,близьким,2
4741,днем,2
4742,густий,2
4743,днями,2
4744,повітряними,2
4745,тривогами,2
4746,самольоти,2
4747,йду,2
4748,танку,2
4749,невідомо,2
4750,входять,2
4751,карб,2
4752,ковтати,2
4753,сантиметр,2
4754,обіймати,2
4755,металеві,2
4756,оглушливий,2
4757,густу,2
4758,свідчить,2
4759,лишає,2
4760,темні,2
4761,птаством,2
4762,театру,2
4763,навпомацки,2
4764,стоячи,2
4765,лишивши,2
4766,вирви,2
4767,дрібні,2
4768,отрутою,2
4769,руш,2
4770,сном,2
4771,плоті,2
4772,люду,2
4773,страшного,2
4774,вухом,2
4775,врятуй,2
4776,наступати,2
4777,граблі,2
4778,прибрати,2
4779,давати,2
4780,голе,2
4781,язиками,2
4782,їжу,2
4783,закривавлений,2
4784,вероніка,2
4785,шостій,2
4786,втерти,2
4787,опік,2
4788,дотику,2
4789,всує,2
4790,драматизую,2
4791,сакралізую,2
4792,різною,2
4793,первісній,2
4794,ходитиме,2
4795,люд,2
4796,чоловіча,2
4797,чіткіша,2
4798,тваринніша,2
4799,фатальніша,2
4800,тілá,2
4801,містá,2
4802,подібною,2
4803,потерті,2
4804,лавина,2
4805,вміння,2
4806,триматися,2
4807,польовий,2
4808,пирій,2
4809,хóда,2
4810,зачинається,2
4811,буря,2
4812,розтрощує,2
4813,вихора,2
4814,дишеш,2
4815,подивися,2
4816,підхопить,2
4817,полкове,2
4818,боялися,2
4819,ясним,2
4820,обіймають,2
4821,заборовського,2
4822,території,2
4823,напрямку,2
4824,розуміти,2
4825,просять,2
4826,гранат,2
4827,перестати,2
4828,глеком,2
4829,уст,2
4830,згадувати,2
4831,розповідей,2
4832,читати,2
4833,зосереджені,2
4834,алича,2
4835,рубати,2
4836,меблі,2
4837,неможливості,2
4838,більший,2
4839,столів,2
4840,перервала,2
4841,шиття,2
4842,незавершеною,2
4843,вирушила,2
4844,розпустили,2
4845,розмовляти,2
4846,власні,2
4847,англійською,2
4848,думають,2
4849,прозорі,2
4850,пагорбом,2
4851,волохатого,2
4852,рівня,2
4853,голодних,2
4854,нутрощі,2
4855,сива,2
4856,годі,2
4857,говоримо,2
4858,однією,2
4859,звикла,2
4860,страшні,2
4861,метафори,2
4862,пилом,2
4863,глядачі,2
4864,ворушаться,2
4865,людям,2
4866,фотографії,2
4867,ламінат,2
4868,вір,2
4869,район,2
4870,атрибут,2
4871,мирних,2
4872,статус,2
4873,курс,2
4874,дорожче,2
4875,нафти,2
4876,газу,2
4877,молюсь,2
4878,чужина,2
4879,абощо,2
4880,постав,2
4881,чималий,2
4882,клопіт,2
4883,валюсь,2
4884,малюю,2
4885,попелі,2
4886,вбік,2
4887,кожною,2
4888,позбавлений,2
4889,зайці,2
4890,оніміння,2
4891,вбитих,2
4892,зґвалтовані,2
4893,стану,2
4894,бабині,2
4895,ховати,2
4896,крутяться,2
4897,спільним,2
4898,помститися,2
4899,насолодою,2
4900,сімейному,2
4901,незбагненно,2
4902,дивляться,2
4903,роблять,2
4904,повертаюся,2
4905,щовечора,2
4906,молюся,2
4907,од,2
4908,відплати,2
4909,скучив,2
4910,гір,2
4911,тиждень,2
4912,прямую,2
4913,суворі,2
4914,какао,2
4915,зникає,2
4916,проси,2
4917,самий,2
4918,сховати,2
4919,уночі,2
4920,діри,2
4921,крихту,2
4922,цвяхів,2
4923,сило,2
4924,хвилину,2
4925,тіней,2
4926,нитки,2
4927,животі,2
4928,танці,2
4929,кишень,2
4930,безвість,2
4931,стерти,2
4932,літня,2
4933,незрозумілих,2
4934,вибач,2
4935,кажучи,2
4936,болі,2
4937,брудними,2
4938,воскресне,2
4939,власної,2
4940,знімає,2
4941,йшов,2
4942,покірно,2
4943,травою,2
4944,завіса,2
4945,заливає,2
4946,розп’яття,2
4947,форму,2
4948,повним,2
4949,пересохлому,2
4950,грушеве,2
4951,люту,2
4952,праведний,2
4953,віру,2
4954,візьмеш,2
4955,спрагло,2
4956,кохатись,2
4957,змити,2
4958,вдвох,2
4959,ь,2
4960,вдячні,2
4961,проведи,2
4962,пусти,2
4963,відпусти,2
4964,пилу,2
4965,природі,2
4966,бережи,2
4967,вдячний,2
4968,книгах,2
4969,співу,2
4970,боячись,2
4971,розгублене,2
4972,смій,2
4973,робило,2
4974,рівність,2
4975,звикають,2
4976,кусочок,2
4977,зграя,2
4978,п,2
4979,список,2
4980,вперті,2
4981,сміємося,2
4982,постів,2
4983,авербух,2
4984,проте,2
4985,яків,2
4986,дужче,2
4987,згадати,2
4988,косичка,2
4989,нігтик,2
4990,другому,2
4991,тягнеться,2
4992,макухи,2
4993,загорни,2
4994,ночівлі,2
4995,привчає,2
4996,залиш,2
4997,витри,2
4998,титри,2
4999,відпускають,2
5000,потребуємо,2
5001,будьте,2
5002,пам‘ятаю,2
5003,згадаю,2
5004,природа,2
5005,окремо,2
5006,вдих,2
5007,удвох,2
5008,зайця,2
5009,жде,2
5010,iди,2
5011,попiл,2
5012,генератор,2
5013,могло,2
5014,(бо,2
5015,варшаву,2
5016,безповоротно,2
5017,тримайся,2
5018,апостоли,2
5019,проповідуючи,2
5020,версію,2
5021,євангелія,2
5022,мільйонах,2
5023,особистих,2
5024,свідчень,2
5025,безлічі,2
5026,приватних,2
5027,померлого,2
5028,лазаря,2
5029,увірували,2
5030,нітрохи,2
5031,відповідному,2
5032,розділі,2
5033,30-х,2
5034,основне,2
5035,старіють,2
5036,юні,2
5037,випадкових,2
5038,брав,2
5039,сковорода,2
5040,обходив,2
5041,невмолимий,2
5042,ішов,2
5043,перейняв,2
5044,їхати,2
5045,настільки,2
5046,виплюнь,2
5047,плекала,2
5048,залишитися,2
5049,виривається,2
5050,оцтове,2
5051,материних,2
5052,організації,2
5053,велелюдної,2
5054,велелюдні,2
5055,складах,2
5056,молодими,2
5057,вибираючи,2
5058,призначені,2
5059,окопі,2
5060,розмов,2
5061,спеціальна,2
5062,люби,2
5063,поговорити,2
5064,звикай,2
5065,озері,2
5066,дихають,2
5067,апостол,2
5068,відчиняю,2
5069,молитвою,2
5070,твоєю,2
5071,силою,2
5072,різдво,2
5073,розбирають,2
5074,сувеніри,2
5075,вовка,1
5076,долоньки,1
5077,ляскає,1
5078,заблудився,1
5079,холодцем,1
5080,пляшкою,1
5081,мастить,1
5082,пляшку,1
5083,холодецьстіл,1
5084,вагаючись,1
5085,трощити,1
5086,вітражі,1
5087,монохромні,1
5088,пережили,1
5089,відлиг,1
5090,похолодань,1
5091,випромінював,1
5092,суцільне,1
5093,поетичне,1
5094,чиста,1
5095,кінематографічна,1
5096,панів,1
5097,рабів,1
5098,сідав,1
5099,ліву,1
5100,панську,1
5101,батога,1
5102,шмагати,1
5103,рабську,1
5104,дупу,1
5105,зимовий,1
5106,дозволяв,1
5107,визначити,1
5108,залишаються,1
5109,затикати,1
5110,по-рабськи,1
5111,по-панськи,1
5112,по-циганськипіп,1
5113,недо-байка,1
5114,змалечку,1
5115,тягло,1
5116,собак,1
5117,тілесна,1
5118,повстримність,1
5119,гранить,1
5120,французький,1
5121,франції,1
5122,києва,1
5123,попав,1
5124,розкол,1
5125,зустрів,1
5126,падав,1
5127,хвилям,1
5128,сніговиці,1
5129,такт,1
5130,аспірантом,1
5131,піп,1
5132,возліг,1
5133,совершив,1
5134,гріховний,1
5135,акт,1
5136,мораль,1
5137,запопав,1
5138,лапи,1
5139,служка,1
5140,рпц,1
5141,убив,1
5142,закопав,1
5143,дякуй,1
5144,виціловую,1
5145,узбережжі,1
5146,зустрічав,1
5147,пірнав,1
5148,беззастережно,1
5149,ввібрали,1
5150,всесвітній,1
5151,кам’янисте,1
5152,починалось,1
5153,рябі,1
5154,перли,1
5155,розірваного,1
5156,вертались,1
5157,мушель,1
5158,опускалися,1
5159,засвідчити,1
5160,неможливе,1
5161,викидав,1
5162,дрібну,1
5163,дякувати,1
5164,припливам,1
5165,подих,1
5166,нанизували,1
5167,черпали,1
5168,навзаєм,1
5169,завмирання,1
5170,спільній,1
5171,безнадії,1
5172,вирватися,1
5173,несила,1
5174,спрут,1
5175,обплутав,1
5176,довкіл,1
5177,вкриті,1
5178,позолотою,1
5179,давні,1
5180,залишимося,1
5181,кам‘яні,1
5182,виціловувані,1
5183,вітрами,1
5184,tme/musakovskaя,1
5185,довірених,1
5186,попсу,1
5187,шансонсаме,1
5188,переважить,1
5189,підшкірних,1
5190,тривожних,1
5191,впізнавання,1
5192,мотузці,1
5193,стукотливе,1
5194,горіхове,1
5195,позначить,1
5196,вузький,1
5197,зрушується,1
5198,злістю,1
5199,ніжністю,1
5200,знанням,1
5201,короною,1
5202,дахами,1
5203,крадеться,1
5204,сіра,1
5205,нечутна,1
5206,рись,1
5207,мінливого,1
5208,зникомий,1
5209,досвітній,1
5210,гострішим,1
5211,опіками,1
5212,недовіри,1
5213,втримає,1
5214,ріднішання,1
5215,обпаленими,1
5216,відважні,1
5217,посіви,1
5218,сходять,1
5219,порі,1
5220,комети,1
5221,навшпиньки,1
5222,спинаються,1
5223,зазирнути,1
5224,подивитись,1
5225,люди_з_дієсловамина,1
5226,свят,1
5227,палестині,1
5228,жахливі,1
5229,узимку,1
5230,бреде,1
5231,віслюком,1
5232,сунешся,1
5233,йосифе,1
5234,жиде,1
5235,вагітну,1
5236,везеш,1
5237,вифлеєм,1
5238,бредеш,1
5239,диких,1
5240,холодних,1
5241,перепис,1
5242,пустять,1
5243,хостели,1
5244,подобові,1
5245,зняте,1
5246,ложа,1
5247,дрижаки,1
5248,марію,1
5249,зсадивши,1
5250,осла,1
5251,вводиш,1
5252,(чомусь,1
5253,хлівом,1
5254,яскраві,1
5255,зірки),1
5256,духмянім,1
5257,затхлім,1
5258,твариннім,1
5259,соломи,1
5260,голій,1
5261,прекрасний,1
5262,спеленає,1
5263,піт,1
5264,втре,1
5265,притулиться,1
5266,натомлена,1
5267,“я,1
5268,спочила,1
5269,поколисав”,1
5270,хліва,1
5271,юрмисько,1
5272,пастушки,1
5273,хор,1
5274,невпинні,1
5275,пустині,1
5276,оази,1
5277,найменшої,1
5278,ущелини,1
5279,божий,1
5280,тверду,1
5281,безглузду,1
5282,невдалий,1
5283,дотеп,1
5284,пруг,1
5285,пощерблений,1
5286,сієш,1
5287,пісках,1
5288,безплідних,1
5289,спрагу,1
5290,віддих,1
5291,ждеш,1
5292,ізвідти,1
5293,вертепі,1
5294,щемного,1
5295,народивсявечеря,1
5296,пісна,1
5297,приглушено,1
5298,стукають,1
5299,тарелі,1
5300,господині,1
5301,болять,1
5302,змійки,1
5303,пропливають,1
5304,велетенські,1
5305,форелі,1
5306,мрійники,1
5307,страв,1
5308,спроб,1
5309,краєчку,1
5310,кухні,1
5311,забувають,1
5312,тихі,1
5313,причесані,1
5314,сорочках,1
5315,гризуть,1
5316,хортами,1
5317,тонкими,1
5318,помітиш,1
5319,важкими,1
5320,ладанками,1
5321,розталими,1
5322,хвилю,1
5323,постукають,1
5324,рій,1
5325,колядою,1
5326,шибки,1
5327,уміє,1
5328,схлипує,1
5329,дідух,1
5330,волохаті,1
5331,часник,1
5332,діти”),1
5333,tme/musakovskaрозпочавши,1
5334,рушиш,1
5335,зміниш,1
5336,подбає,1
5337,іуда,1
5338,шустрий,1
5339,раніш,1
5340,сатана,1
5341,підкотить,1
5342,пред’явою,1
5343,спокушати,1
5344,славою,1
5345,елегантно,1
5346,попустиш,1
5347,важливіша,1
5348,болісний,1
5349,доторк,1
5350,кістлявої,1
5351,здолав,1
5352,їїзгадав,1
5353,давнього,1
5354,цілунки,1
5355,снилися,1
5356,подарунки,1
5357,майбутнього,1
5358,різдва,1
5359,надбав,1
5360,заповітная,1
5361,звізда,1
5362,світом,1
5363,довкруж,1
5364,блякле,1
5365,забракло,1
5366,листопад,1
5367,озиратися,1
5368,цілункити,1
5369,залізти,1
5370,древо,1
5371,підкрастися,1
5372,ззаду,1
5373,смів,1
5374,античність,1
5375,доткнула,1
5376,барись,1
5377,пірнеш,1
5378,витягує,1
5379,звід-,1
5380,тиде,1
5381,відповіді,1
5382,розгледіти,1
5383,якова,1
5384,висвічує,1
5385,ненародженою,1
5386,безмежний,1
5387,проломі,1
5388,жестів,1
5389,думок,1
5390,пропливає,1
5391,віє,1
5392,літаючий,1
5393,сочиться,1
5394,молитвами,1
5395,стоптане,1
5396,небесне,1
5397,зерно,1
5398,збентежена,1
5399,розрізи,1
5400,присутностіначе,1
5401,цукром,1
5402,різдві,1
5403,відлік,1
5404,ходиш,1
5405,говориш,1
5406,пекуча,1
5407,звістко,1
5408,залізниці,1
5409,горизонт,1
5410,порізу,1
5411,затятість,1
5412,бездонно,1
5413,зяяти,1
5414,казармі,1
5415,колядники,1
5416,чемні,1
5417,гарнізонні,1
5418,шумок,1
5419,випрошують,1
5420,хазяйок,1
5421,примерзле,1
5422,прання,1
5423,поскрипує,1
5424,розвертають,1
5425,святочну,1
5426,сцену,1
5427,дишуть,1
5428,обіцяний,1
5429,комонно,1
5430,пішо,1
5431,лишайся,1
5432,навчи,1
5433,тривати,1
5434,дай-но,1
5435,сипонув,1
5436,сухозліток,1
5437,безсонням,1
5438,неспокійна,1
5439,видивляючись,1
5440,перевалу,1
5441,вимова,1
5442,шиплячих,1
5443,зігріває,1
5444,ландшафт,1
5445,озвалась,1
5446,люди_з_дієсловамиаматорка,1
5447,абсенту,1
5448,справляє,1
5449,щорічні,1
5450,дожинки,1
5451,цуралася,1
5452,гарувала,1
5453,небагато,1
5454,фортуна,1
5455,дарувала,1
5456,мудак,1
5457,обіцявся,1
5458,онде,1
5459,задрімав,1
5460,обісцявся,1
5461,простити,1
5462,(хоч,1
5463,задовбав,1
5464,простатитом),1
5465,являєш,1
5466,добрі,1
5467,казкові,1
5468,дозволяєш,1
5469,втомленому,1
5470,козакові,1
5471,щаслива,1
5472,жінки10,1
5473,е,1
5474,гай,1
5475,юлій,1
5476,цезар,1
5477,перетнув,1
5478,рубікон,1
5479,розпочав,1
5480,рим,1
5481,початком,1
5482,громадянської,1
5483,загинула,1
5484,римська,1
5485,республіка,1
5486,америки,1
5487,jeepгалина,1
5488,розбиваються,1
5489,доносить,1
5490,побували,1
5491,подробиць,1
5492,кадрів,1
5493,невдалими,1
5494,ракурсів,1
5495,дивних,1
5496,пояснень,1
5497,химерних,1
5498,рекурсії,1
5499,застосовує,1
5500,метод,1
5501,перкусії,1
5502,простукує,1
5503,доступного,1
5504,розчарування,1
5505,порожнини,1
5506,наповнені,1
5507,прибудоване,1
5508,першій,1
5509,повені,1
5510,омніа,1
5511,флюунт,1
5512,мутанте,1
5513,дівочої,1
5514,зайнятіпомилка,1
5515,прочитання,1
5516,заміст,1
5517,совета,1
5518,советская,1
5519,натопританцьовуючи,1
5520,нечутну,1
5521,незвичних,1
5522,широт,1
5523,морозів,1
5524,піднятим,1
5525,коміром,1
5526,випинається,1
5527,червоною,1
5528,квіткою,1
5529,рохристаною,1
5530,виймай,1
5531,любове,1
5532,віддавай,1
5533,хмаркою,1
5534,інеєм,1
5535,вусах,1
5536,несказаним,1
5537,пильні,1
5538,привідкриті,1
5539,неспокійні,1
5540,мнуть,1
5541,фіранки,1
5542,мнуться,1
5543,кликати,1
5544,впустити,1
5545,обігріти,1
5546,адамове,1
5547,вийняти,1
5548,зігріти,1
5549,парі,1
5550,чутну,1
5551,обом,1
5552,чотирьом,1
5553,задіяним,1
5554,містерію,1
5555,продихаєш,1
5556,вічко,1
5557,замерзлій,1
5558,шибці,1
5559,любиш11,1
5560,патякає,1
5561,торгує,1
5562,телеекранів,1
5563,мордякою,1
5564,єрмакові,1
5565,підтакує,1
5566,щиро,1
5567,гуляє,1
5568,одностатевого,1
5569,шлюбу,1
5570,температур,1
5571,доконденсоване,1
5572,вчепитись,1
5573,кістляву,1
5574,трамвая,1
5575,зависнути,1
5576,шибеником,1
5577,довжиною,1
5578,гривенькиїв,1
5579,маскулінне,1
5580,макдональдсом,1
5581,жовтевірш,1
5582,(критика,1
5583,празників,1
5584,січень,1
5585,дощів,1
5586,познімали,1
5587,ґірлянди,1
5588,прогнали,1
5589,овечок,1
5590,бруд,1
5591,себто,1
5592,мовляв,1
5593,чім,1
5594,новорічній,1
5595,листівці,1
5596,пенсіонерки,1
5597,сваряться,1
5598,внуками,1
5599,шапках,1
5600,шубах,1
5601,кролі,1
5602,ласий,1
5603,хутро,1
5604,поготів,1
5605,цукерки,1
5606,поночі,1
5607,звірята,1
5608,збіглися,1
5609,лютеранської,1
5610,світяться,1
5611,туляться,1
5612,колін,1
5613,припускав,1
5614,листівці),1
5615,полечу,1
5616,лаврами,1
5617,греції,1
5618,берлін,1
5619,париж,1
5620,відклав,1
5621,видавати,1
5622,книжка,1
5623,есеїв,1
5624,збоку,1
5625,чортків,1
5626,найбільша,1
5627,морока,1
5628,шкряботить,1
5629,поселилася,1
5630,миш,1
5631,видумував,1
5632,вагався,1
5633,верлібром,1
5634,риму,1
5635,колядки,1
5636,звучали,1
5637,cdі,1
5638,шурхотіла,1
5639,різдвяна,1
5640,бавлячись,1
5641,пересипав,1
5642,порожнє,1
5643,потримав,1
5644,мордочку,1
5645,дротах,1
5646,заплуталась,1
5647,ліва,1
5648,нога,1
5649,допили,1
5650,провалились,1
5651,(не,1
5652,сніг),1
5653,розібрались,1
5654,вияснили,1
5655,стосунки,1
5656,кишенями,1
5657,напханими,1
5658,цукерками,1
5659,вівсом,1
5660,почував,1
5661,прохачем,1
5662,(просто,1
5663,приблудним,1
5664,псом),1
5665,насипати,1
5666,вівсасонце,1
5667,розгубив,1
5668,вкраїнської,1
5669,виходила,1
5670,зустріла,1
5671,молоду,1
5672,пояснив,1
5673,кликав,1
5674,усміхнена,1
5675,сумна,1
5676,боженьку,1
5677,вкрай,1
5678,розіпни,1
5679,напругу,1
5680,заслужив,1
5681,мерзенний,1
5682,зламана,1
5683,гнійтретій,1
5684,катаються,1
5685,кружляють,1
5686,підносяться,1
5687,-перший,1
5688,третьому,1
5689,мості,1
5690,піднімаєш,1
5691,прозираєш,1
5692,прискорені,1
5693,різниці,1
5694,птахами,1
5695,бачишз_нової_книжки,1
5696,галина,1
5697,чужий,1
5698,змінились,1
5699,сум,1
5700,самоту,1
5701,гіркоту,1
5702,скрашує,1
5703,милить,1
5704,забувай,1
5705,кавай,1
5706,проситься,1
5707,переграти,1
